ci_course_no,ci_course_name,ci_teacher_name,ci_teacher_group,ci_class_name,ci_student_number,ci_class_att,ci_class_sign,ci_class_dep,ci_class_stat,ci_exam_type,ci_union_no,ci_original_remark,ci_appoint,ci_remark
Z521KB6009,声乐/器乐综合实训课（6）,谌果,,音乐学（音乐教育）182班,6,必修,1,艺术学院,0,笔试考试,,,0,
Z521KB6009,声乐/器乐综合实训课（6）,李红青,,音乐学（音乐表演）184班,14,必修,1,艺术学院,0,笔试考试,,,0,
Z521KB6009,声乐/器乐综合实训课（6）,龚甜:黄海:万蓓,,音乐学（音乐教育）182班,15,必修,1,艺术学院,0,笔试考试,,,0,
Z521KB6009,声乐/器乐综合实训课（6）,姜磊:李建华:童立:万朝红,,音乐学（音乐表演）184班,6,必修,1,艺术学院,0,笔试考试,,,0,
Z521KB6009,声乐/器乐综合实训课（6）,龚甜:黄海:万蓓,,音乐学（音乐教育）183班,12,必修,1,艺术学院,0,笔试考试,,,0,
Z521KB6009,声乐/器乐综合实训课（6）,罗云斌:徐晖,,音乐学（音乐表演）184班,4,必修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,王欣,,音乐学（音乐教育）191班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,史芳芳,,音乐学（音乐教育）191班,5,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,晏红,,音乐学（音乐教育）191班,3,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,程灏,,音乐学（音乐教育）191班,4,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,刘军,,音乐学（音乐教育）191班,4,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,刘芳,,音乐学（音乐教育）191班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,徐萍萍,,音乐学（音乐教育）191班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,胡福军,,音乐学（音乐教育）191班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,邓辉,,音乐学（音乐教育）191班,3,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,郭荣隆,,音乐学（音乐教育）191班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,汤志平,,音乐学（音乐教育）191班,5,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,李红青,,音乐学（音乐教育）191班,3,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,万志文,,音乐学（音乐教育）191班,3,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,雷蕾,,音乐学（音乐教育）191班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,姜磊,,音乐学（音乐教育）192班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,黄崟,,音乐学（音乐教育）192班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,郑琳,,音乐学（音乐教育）192班,4,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,于晗,,音乐学（音乐教育）192班,3,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,谌果,,音乐学（音乐教育）192班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,黄海,,音乐学（音乐教育）192班,4,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,魏天妙,,音乐学（音乐教育）192班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,李达,,音乐学（音乐教育）192班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,邓伟平,,音乐学（音乐教育）192班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,万蓓,,音乐学（音乐教育）192班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,徐飞,,音乐学（音乐教育）192班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,张雪,,音乐学（音乐教育）192班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,陈洁,,音乐学（音乐教育）192班,4,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,郑益鲲,,音乐学（音乐教育）192班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,熊豫娟,,音乐学（音乐教育）192班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,刘溪,,音乐学（音乐教育）192班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,涂园园,,音乐学（音乐教育）192班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,秦嘉晖,,音乐学（音乐教育）192班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,万朝红,,音乐学（音乐教育）192班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,程美芳,,音乐学（音乐教育）192班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,李铭,,音乐学（音乐教育）192班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,李建华,,音乐学（音乐教育）192班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,李达,,音乐学（音乐教育）193班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,秦嘉晖,,音乐学（音乐教育）193班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,黄海,,音乐学（音乐教育）193班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,李婕,,音乐学（音乐教育）193班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,魏天妙,,音乐学（音乐教育）193班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,李铭,,音乐学（音乐教育）193班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,徐灵,,音乐学（音乐教育）193班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,龚甜,,音乐学（音乐教育）193班,3,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,徐晖,,音乐学（音乐教育）193班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,邓伟平,,音乐学（音乐教育）193班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,郑益鲲,,音乐学（音乐教育）193班,6,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,熊豫娟,,音乐学（音乐教育）193班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,刘健婷,,音乐学（音乐教育）193班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,李建华,,音乐学（音乐教育）193班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,于晗,,音乐学（音乐教育）193班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,黄崟,,音乐学（音乐教育）193班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,罗云斌,,音乐学（音乐教育）193班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,万朝红,,音乐学（音乐教育）193班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2010,声乐/器乐专业技能（2）,陈洁,,音乐学（音乐教育）193班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,黄海,,音乐学（音乐表演）194班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,李铭,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,雷蕾,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,晏红,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,郑琳,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,魏天妙,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,徐晖,,音乐学（音乐表演）194班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,刘溪,,音乐学（音乐表演）194班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,郑益鲲,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,李婕,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,涂园园,,音乐学（音乐表演）194班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,谌果,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,程美芳,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,徐灵,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,李红青,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,熊志音,,音乐学（音乐表演）194班,4,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,于晗,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,王小玲,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,童立,,音乐学（音乐表演）194班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,罗云斌,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,李达,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,张雪,,音乐学（音乐表演）194班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,王欣,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,董卫红,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,黄崟,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,徐萍萍,,音乐学（音乐表演）194班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,万志文,,音乐学（音乐表演）194班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,程灏,,音乐学（音乐表演）194班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,汤志平,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,邓辉,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,郭荣隆,,音乐学（音乐表演）194班,4,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,刘芳,,音乐学（音乐表演）194班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,刘军,,音乐学（音乐表演）194班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,史芳芳,,音乐学（音乐表演）194班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2055,音乐表演声乐/器乐专业技能（2）,胡福军,,音乐学（音乐表演）194班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2007,音乐剧声乐专业技能（2）,胡福军,,音乐学（音乐剧）195班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2007,音乐剧声乐专业技能（2）,李红青,,音乐学（音乐剧）195班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2007,音乐剧声乐专业技能（2）,雷蕾,,音乐学（音乐剧）195班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2007,音乐剧声乐专业技能（2）,刘军,,音乐学（音乐剧）195班,2,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2007,音乐剧声乐专业技能（2）,程灏,,音乐学（音乐剧）195班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2007,音乐剧声乐专业技能（2）,马振宇,,音乐学（音乐剧）195班,4,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2007,音乐剧声乐专业技能（2）,罗寅,,音乐学（音乐剧）195班,1,选修,1,艺术学院,0,笔试考试,,,0,
Z521KX2007,音乐剧声乐专业技能（2）,刘芳,,音乐学（音乐剧）195班,3,选修,1,艺术学院,0,笔试考试,,,0,
Z521KB4009,声乐/器乐综合实训课（4）,姜磊:李建华:童立:万朝红,,音乐学（音乐教育）193班,14,必修,1,艺术学院,0,笔试考试,,,0,
Z521KB4009,声乐/器乐综合实训课（4）,姜磊:李建华:童立:万朝红,,音乐学（音乐表演）194班,12,必修,1,艺术学院,0,笔试考试,,,0,
Z521KB4009,声乐/器乐综合实训课（4）,谌果,,音乐学（音乐教育）193班,1,必修,1,艺术学院,0,笔试考试,,,0,
Z521KB4009,声乐/器乐综合实训课（4）,姜磊:李建华:童立:万朝红,,音乐学（音乐教育）192班,14,必修,1,艺术学院,0,笔试考试,,,0,
Z521KB4009,声乐/器乐综合实训课（4）,罗云斌:徐晖,,音乐学（音乐教育）192班,8,必修,1,艺术学院,0,笔试考试,,,0,
Z521KB4009,声乐/器乐综合实训课（4）,罗云斌:徐晖,,音乐学（音乐表演）194班,10,必修,1,艺术学院,0,笔试考试,,,0,
Z521KB4009,声乐/器乐综合实训课（4）,谌果,,音乐学（音乐表演）194班,1,必修,1,艺术学院,0,笔试考试,,,0,
Z521KB4009,声乐/器乐综合实训课（4）,张冉,,音乐学（音乐剧）195班,16,必修,1,艺术学院,0,笔试考试,,,0,
Z521KB4009,声乐/器乐综合实训课（4）,龚甜:黄海:万蓓,,音乐学（音乐表演）194班,7,必修,1,艺术学院,0,笔试考试,,,0,
Z521KB4009,声乐/器乐综合实训课（4）,龚甜:黄海:万蓓,,音乐学（音乐教育）193班,6,必修,1,艺术学院,0,笔试考试,,,0,
Z521KB4009,声乐/器乐综合实训课（4）,汤志平,,音乐学（音乐表演）194班,23,必修,1,艺术学院,0,笔试考试,,,0,
Z521KB4009,声乐/器乐综合实训课（4）,汤志平,,音乐学（音乐教育）191班,38,必修,1,艺术学院,0,笔试考试,,,0,
Z521KB4009,声乐/器乐综合实训课（4）,罗云斌:徐晖,,音乐学（音乐教育）193班,14,必修,1,艺术学院,0,笔试考试,,,0,
Z521KB4009,声乐/器乐综合实训课（4）,龚甜:黄海:万蓓,,音乐学（音乐教育）192班,13,必修,1,艺术学院,0,笔试考试,,,0,
521ZH002,专业技能（2）,史芳芳,,音乐学201班,2,选修,1,艺术学院,0,操作考核,,该课程不对外开放,0,
521ZH002,专业技能（2）,汤志平,,音乐学201班,1,选修,1,艺术学院,0,操作考核,,该课程不对外开放,0,
521ZH002,专业技能（2）,胡福军,,音乐学201班,2,选修,1,艺术学院,0,操作考核,,,0,
521ZH002,专业技能（2）,刘军,,音乐学201班,1,选修,1,艺术学院,0,操作考核,,该课程不对外开放,0,
521ZH002,专业技能（2）,张冉,,音乐学201班,4,选修,1,艺术学院,0,操作考核,,该课程不对外开放,0,
521ZH002,专业技能（2）,郭荣隆,,音乐学201班,2,选修,1,艺术学院,0,操作考核,,,0,
521ZH002,专业技能（2）,程灏,,音乐学201班,1,选修,1,艺术学院,0,操作考核,,该课程不对外开放,0,
521ZH002,专业技能（2）,刘芳,,音乐学201班,3,选修,1,艺术学院,0,操作考核,,该课程不对外开放,0,
521ZH002,专业技能（2）,马振宇,,音乐学201班,1,选修,1,艺术学院,0,操作考核,,该课程不对外开放,0,
521ZH002,专业技能（2）,万志文,,音乐学201班,2,选修,1,艺术学院,0,操作考核,,该课程不对外开放,0,
521ZH002,专业技能（2）,徐萍萍,,音乐学201班,1,选修,1,艺术学院,0,操作考核,,该课程不对外开放,0,
